counter,true_positive,false_positive,true_negative,false_negative,file_count,hexsha
2039,414,34,1927,950,3325,1ff6e37de46f0cbf271a287a0ca67678e741a90a
2040,414,34,1927,950,3325,b41268135995cef46d40e550f9301fab20cf330d
2042,414,34,1927,950,3325,c5517b9e7439e542b381a0054bbdab9b5d2bc34b
2045,414,34,1927,950,3325,4c18a8a3788a4cd25b75ae342a7244c5f775b213
2046,414,34,1927,950,3325,10781b4c6ff981f581157957d221e7621e0bf4ed
2047,414,34,1927,950,3325,7a7e403325427642905a5b3e26931c2b8e92d4b1
2048,414,34,1927,950,3325,1f8cfcf3b41bac0ec862f171e2efb51b35324045
2049,415,33,1927,950,3325,fc584f06859b88474ea0db49bfe142e87428865d
2050,415,33,1927,950,3325,4b1529e2cbee697e7e772b05ad5038edef22f38d
2052,415,33,1927,951,3326,ee69789f4546cc07b4ea85d03eb5bb6261673198
2053,415,33,1927,951,3326,bbe136e1a2f9cbf3fd10d49fbe8558a5b394752c
2055,415,33,1927,951,3326,eb44172760e9439c8025d6812885b99a94892af3
2056,415,33,1927,951,3326,8890c533e0b53cb0021bd5faf15668430cd3075a
2058,415,33,1927,951,3326,65aa94200b3d10d515b15a78898c3692cd57e6c7
2060,415,33,1926,952,3326,766afc22a1dfa7d34a08de85356b7bc9dba025e7
2061,415,33,1926,952,3326,d5f89ff6e873dbb2890ed05ce2aeae628792c8f7
2062,415,33,1926,952,3326,ef33bc2d4d5e66b08cba2a318aa700ba1e28ba81
2064,415,33,1926,952,3326,3938b3ccaa85f1c366909a4839696007726a09da
2065,415,33,1926,952,3326,3389c5ea229884a1943873fe7e7ffc2800cefc22
2066,415,33,1926,952,3326,5e2c4d7afbaeec196aedb9888a47e0b635ff55d4
2067,415,33,1926,952,3326,5fb9756eba01237cc0e550da689b9b79c51c96ed
2068,415,33,1925,953,3326,b84f5ab4ec2d1edbe9a7effa9f75a3caa189bace
2069,415,33,1925,953,3326,3dd4e9203a64f99fdbe52f522619b98ec4a10a9f
2070,415,33,1925,953,3326,72e5778b23be7afec60658ebc48bb487e154fd37
2073,415,33,1925,953,3326,0223e213dd690b6b6e0669f836a20efb10998c83
2074,415,33,1925,953,3326,65bd053f11d22bca529f1da895599796fa0f3ee1
2076,415,33,1925,953,3326,a1b1688c7d6c1a6d307bd22669bd20f08e948f8d
2077,415,33,1925,953,3326,fe8ea3ba3ba709b3d6c39da046f0883a296e6441
2079,415,33,1925,953,3326,c5544d289233f501917e25970c03ed444abbd4f0
2080,415,33,1925,953,3326,67b46ba7016da2d259c1ecc7d666d11f5e1cfaab
2083,415,33,1925,953,3326,33db899a21387b8a00e881a06bd8e085482d30c2
2084,415,33,1925,953,3326,8c42cf0cbd87f344748423f235938dd6ade03f55
2087,415,33,1924,954,3326,60633ef3dec8421706c610d8238af2cd679fc915
2088,415,33,1924,954,3326,04240b23658f8935bbfebacccc23b5e47a1d6c22
2089,415,33,1924,954,3326,8ddc79a7991685b9463b4f4db43fc4c064bc49f8
2090,415,33,1924,954,3326,1d17bb4f7d78f6c3df9dedc0710acc5bdb300693
2091,415,33,1924,954,3326,5d240b070d744f9a2f4cc3117306ea861d866019
2092,415,33,1924,954,3326,c92123cc1dceeb800b3b8900e2e530ed19d78863
2093,415,33,1924,954,3326,2404d209a5e8c4573927e14587735562b79e13ed
2094,415,33,1924,954,3326,d0451e4cadf4277f117b9b581530c68d8dc43c6a
2097,415,33,1924,954,3326,c0181f2c1f982d27cdcea2ed293aa34a3ecf7d8b
2098,415,33,1924,954,3326,87994b40b3874e45666edfceb313e19611cd460e
2099,415,33,1924,954,3326,b886f166b332bda96b178a7327a5118f75d804b6
2100,415,33,1924,954,3326,de8a11ba18d5902c668d4db47c38c9c6bdf9c1da
2103,415,33,1924,954,3326,ada7a4aefb9bec4c34667b511022be6057102f98
2106,415,33,1924,954,3326,b388c294eb5745b3e01dedf0220636fae87ea9a2
2109,415,33,1924,954,3326,9ed4a788aa8d6ba6a57a2daa15253c3047048dfb
2111,415,33,1924,954,3326,4115288b4f7bbd694946a1ddef0f0ba85c03f9a1
2112,415,33,1924,956,3328,1845bc1d1007751a7f65c66aeddc35f032f6bf41
2113,415,33,1924,956,3328,359be4460e89e325fb2969b1f231c9507d1c116b
2114,415,33,1924,956,3328,2109975e901440da70e29d0f330a600bc2d37e9a
2115,415,33,1924,956,3328,95ca01f9995ef72c6bbe9bba477781b46cf573b4
2116,415,33,1924,956,3328,75614f6d4c1a3fe779a75eb3e787452cccd1d814
2117,415,33,1924,956,3328,4b129ac81f4fa38004950d0b307f81d1e9b44af8
2118,415,33,1924,956,3328,839a955d08fa0657622ed9b60fdd262658fa659f
2119,415,33,1924,956,3328,6c33e7333336487a30dbd170c93b2f6e50133de7
2120,415,33,1924,956,3328,74670498e902a0506e667cd21084c5e2eb71edfa
2121,416,32,1924,956,3328,b4250ea04a88f6c4fdf84dc8624baa1cf3e0f568
2122,416,32,1924,956,3328,96ec67a7cf89a136e793305343c5bba8521cdb47
2125,416,32,1925,956,3329,c5fda55edc13118c344cbf6e862a3a6a038e5578
2126,416,32,1925,957,3330,11c60b529816c5d29c3b4145055bf59b2e389de5
2127,416,32,1925,957,3330,ecbdedfc6948d6c08c18ce935b02406139310e7f
2129,416,32,1925,957,3330,593ecfe1352bce7daa7a2ca530a46de2f0133319
2132,416,32,1925,957,3330,602a38d87e4b0d9c5e43678c33208627ca84ce2a
2133,416,32,1925,957,3330,4323676ea5ab6994feb1385522665069d84f397b
2135,416,32,1925,957,3330,34c56687ae4df2cff632447eddd7ef255ee74726
2136,416,32,1925,957,3330,85a4844f8a8e628b90fa30ba7074f162a2d188ef
2137,416,32,1925,957,3330,4f0cd0fd162122da96978b357ac9fc9534529410
2138,417,31,1925,957,3330,1f035e6283dc06ad9ab719e786944a094c7eb330
2141,417,31,1925,957,3330,2495023a4cae28f494d0a6172abfac3a47a0b816
2142,417,31,1925,957,3330,ca5c05ddbe91f4aae38c4543240dbda5f1fb1db2
2143,417,31,1925,957,3330,b3610f38facb33704c1fd77590c6a2fa07c40fa7
2144,417,31,1925,957,3330,ab8af342b1d5dbe40502f1adfe8c7a6b746c8004
2145,417,31,1925,957,3330,91f87b8f91f5f8d01ac4b814dce218be27f56ab2
2147,417,31,1925,957,3330,5695c142d282f4681a8d43bb55ec49f11f3fc40e
2148,417,31,1925,957,3330,6aef986cdbff72809b39880132959ef74827492f
2150,417,31,1925,957,3330,204e00c0c57c34528157a739389b6935e4af2f36
2152,418,31,1925,957,3331,2f81f466a89ca07ee9860371b12d3c7376d9b615
2155,418,31,1925,957,3331,d0fe6c915665fa3220e84bd691ba7002a357e5c5
2156,418,31,1925,957,3331,1cb65b8a77bd1b15f094b5857468c107784aad90
2157,418,31,1925,957,3331,f8b23e52e86307428da2cf928bf4f1d9fdbd2694
2158,418,31,1925,957,3331,e7e5d9b338cabaafc61b7a0c55ff395b533d8c9e
2159,418,31,1925,957,3331,93a135d111c2569d88d65a3f4ad9e6d9ad291452
2160,418,31,1925,957,3331,44c0ecdd9226d039a8c666b36ae320af2046a1c1
2163,418,31,1925,957,3331,ecb59cc6579402b68ddfd4499bf30edacf5963be
2164,418,31,1925,957,3331,28bcff82c5ed4694f4761c303294ffafbd7096ce
2165,418,31,1925,957,3331,f15f4b8bb6f45dfdcb74f71e8dcc30c0aaa6ac80
2166,418,31,1925,957,3331,39a16dd2e003f9ca82a6d061a022ced6904bd243
2167,418,31,1925,957,3331,1d0abeaf757518808aabe9c85a2beaaa340fbc43
2169,418,31,1924,958,3331,983c158da7723eb00a376bd31db76709da4d0260
2171,418,31,1924,958,3331,4c1c93032f4a015cbb4b33958603d18ac43515b4
2172,418,31,1924,958,3331,53e8ab580f7c0fcfc589ba0b1b6cc2556080e0b2
2173,418,31,1924,958,3331,6dd503851c91197364f7c7b915cabb604fadb755
2175,418,31,1924,958,3331,efa9539787dbdd06cd2169023edcf7db3e2ff0c4
2176,418,31,1924,958,3331,abf07355aa5d85f4bb4dd9912d70fa62511fa40f
2177,418,31,1924,958,3331,49ac10b4de03279da9d67aeac5cb8561fc055085
2178,418,31,1924,958,3331,c41737dc00e2c8d34046b9f856f23fcc0cb4a82c
2180,418,31,1924,958,3331,baa8b0ec399bd9b0ff3308666b49c6ab734aa416
2181,418,31,1924,958,3331,5ca08f7cab4d65f9bd49bd8a1817dd4b6591cab1
2182,418,31,1924,958,3331,1243fdf5cb909a00b653dff5efb2e34d27c1cf7e
2183,418,31,1924,958,3331,157d7f1f1de4705daddebb77f21bd7097a74513d
2184,418,31,1924,958,3331,32c8e43ef1e859fa55af2f470a2a1120f51afabe
2186,418,31,1924,959,3332,e0a3d937309a82b8beea8f41b17d8b6298da2a86
2187,418,31,1924,959,3332,107165c4b04f4e5a830a60b6c66b2e5d8fb1d242
2188,418,31,1924,959,3332,9390da7fb6e251eaa9a785692f987296cb14523f
2189,418,31,1924,959,3332,a52a531a8b34f049fba11c3ee7b010af7534bf90
2190,418,31,1924,959,3332,14e6823d090a077d27f9f7caff2d505db31e55a7
2195,418,31,1924,959,3332,eaecada7934cef85ceede66b5322f31db5b84df9
2198,418,31,1924,959,3332,acfaec3db5ba39de52f6e607e74343dccf72fba1
2199,418,31,1924,959,3332,7b1ce7fd91091a55cad2fdafbe85e29c72522668
2200,419,30,1924,959,3332,2c125bded1834cadf3a6132d9ab87bc74f5ed728
2201,419,30,1924,959,3332,1a403aa705e7921eb6ec88c7d9f686ab0e54ef76
2207,419,30,1924,959,3332,0c0e8f0a62eb369bb05ff770ad53656831c8c01a
2208,419,30,1924,959,3332,67cf5efa31acb2916034afb15610b700695dfcb0
2210,419,30,1924,959,3332,a7c813ba045044ec23bb656ef9a23a0e38e36514
2211,419,30,1924,959,3332,f1db8c36e9178dcfa14a6bfcad48122a3a5ceea3
2212,419,30,1924,959,3332,53361589905c7c07692cd77f398ce6cb5ac39779
2213,419,30,1924,959,3332,03b6947728466e4e907487f30dd4dfec94a8eb2f
2214,419,30,1924,959,3332,870dd1d38b8f9238ddc917bbb55cee54ce37a0b2
2215,419,30,1924,959,3332,4b2cf1cd27587a30b3b081091627d7ee13141afe
2216,419,30,1924,959,3332,12ba20d83c8faa51823e1471ab35fb46688ca577
2217,419,30,1924,959,3332,940b7fd5cbcd743658f741d37b3d7b1766ed1f17
2218,419,30,1923,960,3332,edcecaf0dea718a8fb216df478df0d151a9ba04d
2220,419,30,1923,960,3332,49f95cc0a0167e91fd0f6987428905911bff076c
